creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500775,20129,1021,RouteBloom,RouteBloom Travel,travel,rewarded_video,pt,reward,last-minute deal,Get offer,Last-minute savings,Hotels + flights in one tap,purple,calm,booking,destination,35-44,Both,2026-01-14,assets/creative_500775.png,fatigued,0.6477272727272727,not_top,Review,254.0,0.7195121951219512,3.0,0.6666666666666666,62.0,0.5793103448275863,98.0,0.39375,39.0,0.17391304347826086,0.6197530864197531,8.036655897322943,0.3082982266042829,0.0059370789407535,0.0519275943070333,33641.79,6094748,270367.49,10.0,1,-0.8442921288879209,-0.2943677259844419,True,False,0.7716186252771619,0.9490022172949002,0.28713968957871394,0.07317073170731707,0.7416851441241685,-0.9761934957847771,-0.023912691602138658,-0.13302469135802464
500782,20130,1022,CraveLoop,CraveLoop Kitchen,food_delivery,interstitial,es,family,late-night,Shop now,2-for-1 tonight,Fresh favorites nearby,purple,calm,order,food-closeup,18-24,iOS,2026-02-04,assets/creative_500782.png,fatigued,0.6714523281596453,not_top,Review,220.0,0.7572062084257206,1.0,1.0,23.0,0.8616352201257862,53.0,0.8169014084507042,6.0,0.8837209302325582,0.6320987654320988,2.738569844318602,0.4663077638301199,0.005897857772955,0.0790639214747426,18133.83,5665786,49660.76,11.0,1,-0.85596897758217,-0.0299631184183616,True,False,0.7860310421286031,0.6208425720620843,0.6441241685144125,0.36363636363636365,0.7328159645232816,0.11260924328083588,0.045429332982939774,0.15185185185185185
500785,20130,1022,CraveLoop,CraveLoop Kitchen,food_delivery,native,en,combo,fast,Learn more,Hungry? We got you,Fresh favorites nearby,orange,adventurous,order,food-closeup,18-24,iOS,2026-02-05,assets/creative_500785.png,stable,0.6363636363636365,not_top,Review,269.0,0.7028824833702882,2.0,0.8333333333333334,27.0,0.8364779874213837,63.0,0.7559055118110236,15.0,0.7254901960784313,0.5796296296296296,3.202546402806385,0.4381536052401358,0.0051983738447632,0.0842866670086697,19016.63,7499653,60901.64,,0,-0.8462611670884729,-0.1378741892245828,True,False,0.6962305986696231,0.6651884700665188,0.6042128603104213,0.41685144124168516,0.5809312638580931,0.5765858017686187,0.017275174392955672,0.10354938271604941
500781,20130,1022,CraveLoop,CraveLoop Kitchen,food_delivery,banner,en,testimonial,discover,Shop now,2-for-1 tonight,Free delivery over $15,yellow,trustworthy,order,food-closeup,18-24,iOS,2026-02-01,assets/creative_500781.png,stable,0.47062084257206216,not_top,Review,511.0,0.43458980044345896,3.0,0.6666666666666666,57.0,0.6477987421383647,16.0,0.9096385542168675,3.0,0.9636363636363636,0.4632716049382716,2.7197577436688345,0.3381248680158921,0.0049220864047774,0.068695435270641,18725.62,8144920,50929.15,,0,-0.8318224737080269,-0.1211874831713382,True,False,0.4573170731707317,0.6175166297117517,0.39135254988913526,0.2982261640798226,0.5044345898004434,0.0937971426310682,-0.08275356283128804,0.22530864197530867
500788,20131,1023,NeonCast,NeonCast Stream,entertainment,rewarded_video,de,celebrity,new season,Order now,Stream the hype,New hits every week,black,adventurous,signup,drama,35-44,iOS,2026-01-19,assets/creative_500788.png,stable,0.6271064301552107,not_top,Review,282.0,0.688470066518847,1.0,1.0,50.0,0.711764705882353,108.0,0.33125,25.0,0.4418604651162791,0.5753086419753086,1.9265471088203632,0.5546074677907475,0.005607432456307,0.0989057776642397,27226.43,4188548,52453.0,,0,-0.8221562055052096,-0.076668128868743,True,False,0.6851441241685144,0.3968957871396896,0.7583148558758315,0.6807095343680709,0.6818181818181818,-0.01974030423549511,0.11262048988582701,-0.05771604938271613
500787,20131,1023,NeonCast,NeonCast Stream,entertainment,native,de,drama,new season,Order now,Exclusive tonight,Start free today,blue,excited,signup,drama,35-44,iOS,2026-01-22,assets/creative_500787.png,stable,0.6083702882483372,not_top,Review,311.0,0.656319290465632,2.0,0.8333333333333334,52.0,0.7,76.0,0.7047244094488189,12.0,0.7843137254901961,0.537962962962963,2.533216771224504,0.4710867478368795,0.004861809167041,0.0968953596596197,26240.66,6187820,66473.28,,0,-0.8127211063423843,-0.1126879234174459,True,False,0.606430155210643,0.5886917960088692,0.6485587583148559,0.6463414634146342,0.48558758314855877,0.5869293581686459,0.029099769931958952,0.1327160493827162
500790,20131,1023,NeonCast,NeonCast Stream,entertainment,native,pt,celebrity,exclusive,Claim reward,Watch what’s trending,Start free today,purple,calm,signup,drama,35-44,iOS,2026-01-31,assets/creative_500790.png,stable,0.47937915742793785,not_top,Review,494.0,0.4534368070953437,3.0,0.6666666666666666,88.0,0.48823529411764705,137.0,0.4645669291338583,23.0,0.5686274509803921,0.45,2.199396098515955,0.4123037045087839,0.0045878299576008,0.089869003062266,21821.44,5124863,47993.99,,0,-0.7974327748526692,-0.0557321309778994,True,False,0.4351441241685144,0.48891352549889133,0.5543237250554324,0.5121951219512195,0.42017738359201773,0.2531086854600968,-0.029683273396136634,0.04475308641975323
500796,20132,1024,GlitchWave,GlitchWave Rush,gaming,playable,de,fantasy,last-minute deal,Claim reward,Unlock rare gear,Play with friends tonight,orange,playful,install,reward,25-34,Both,2026-01-16,assets/creative_500796.png,fatigued,0.809478935698448,strong_but_fatigued,Refresh,47.0,0.9490022172949002,1.0,1.0,14.0,0.9144736842105263,8.0,0.8157894736842105,8.0,0.7941176470588235,0.7527777777777778,1.7653519734440204,2.3415602880197626,0.0102111624624196,0.2293137825039461,35607.8,4715232,62860.3,10.0,1,-0.875519178358712,-0.167019556989953,True,False,0.9545454545454546,0.31596452328159647,0.9977827050997783,0.9933481152993349,0.9955654101995566,0.10554653690104665,0.9875796225877767,0.04552469135802473
500793,20132,1024,GlitchWave,GlitchWave Rush,gaming,interstitial,ja,fantasy,competition,Try for free,Win epic rewards,Free rewards for new players,blue,adventurous,install,reward,25-34,Both,2026-01-22,assets/creative_500793.png,fatigued,0.6953991130820399,not_top,Review,179.0,0.802660753880266,2.0,0.5,51.0,0.6710526315789473,40.0,0.8626760563380281,11.0,0.8305084745762712,0.6509259259259259,1.4391120661306396,1.4159866210769765,0.0075240980570032,0.1881935363347655,19918.15,3557237,28664.45,12.0,1,-0.8228015811235807,0.0415293575706035,True,False,0.8215077605321508,0.1662971175166297,0.9390243902439024,0.9113082039911308,0.9257206208425721,-0.22069337041233417,0.06200595564499056,0.08734567901234569
500803,20133,1025,LuxShelf,LuxShelf Outlet,ecommerce,native,de,wanderlust,security,Order now,Your next favorite pick,Free shipping over $25,orange,premium,purchase,ugc,18-24,iOS,2026-01-19,assets/creative_500803.png,stable,0.45299334811529934,not_top,Review,532.0,0.4113082039911308,1.0,1.0,34.0,0.7555555555555555,152.0,0.40551181102362205,16.0,0.7058823529411765,0.4537037037037036,2.9604524905847582,0.3194009749961721,0.0049362634073864,0.0647050103765194,22899.04,5466483,67791.52,,0,-0.8225154321200648,-0.0227968632668246,True,False,0.4379157427937916,0.6452328159645233,0.32261640798226165,0.2660753880266075,0.5077605321507761,0.5148598907817958,0.01530791424425515,0.047530864197530776
500798,20133,1025,LuxShelf,LuxShelf Outlet,ecommerce,native,de,ugc,limited offer,Claim reward,Flash sale live,Free shipping over $25,black,adventurous,purchase,ugc,18-24,iOS,2026-01-17,assets/creative_500798.png,stable,0.3312638580931264,not_top,Review,697.0,0.22838137472283815,2.0,0.8333333333333334,63.0,0.5407407407407407,199.0,0.2204724409448819,28.0,0.47058823529411764,0.3444444444444444,2.475474555605468,0.2765730295352029,0.0044206285344553,0.0625641868298895,23374.5,5506683,57862.98,,0,-0.8108292622745428,0.0030128186908449,True,False,0.27161862527716185,0.5764966740576497,0.18070953436807094,0.2361419068736142,0.37472283813747226,0.029881955802505633,-0.027520031216714036,-0.06172839506172845
500802,20133,1025,LuxShelf,LuxShelf Outlet,ecommerce,native,de,discount,limited offer,Shop now,Flash sale live,Only this weekend,blue,adventurous,purchase,ugc,18-24,iOS,2026-01-07,assets/creative_500802.png,stable,0.29550997782705096,not_top,Review,744.0,0.1762749445676275,3.0,0.6666666666666666,73.0,0.4666666666666667,219.0,0.14173228346456693,34.0,0.35294117647058826,0.316358024691358,2.364858532837128,0.2686364085676795,0.0043084938335733,0.0623504219675022,54399.55,12898475,128647.24,,0,-0.7417028059751689,0.0203098512042361,True,False,0.21729490022172948,0.5432372505543237,0.16186252771618626,0.23392461197339245,0.34035476718403546,-0.0807340669658343,-0.035456652184237436,-0.08981481481481485
500808,20134,1026,ClearLedger,ClearLedger Cash,fintech,banner,it,feature-focus,earn more,Book now,Track every euro,Built for peace of mind,green,urgent,signup,testimonial,25-34,Android,2026-01-14,assets/creative_500808.png,stable,0.44251662971175165,not_top,Review,554.0,0.3869179600886918,1.0,1.0,96.0,0.3262411347517731,27.0,0.8433734939759037,17.0,0.673469387755102,0.3808641975308642,6.553746205093265,0.2996850315757069,0.0034754761375113,0.0862284820031299,24598.76,5515791,161214.03,,0,-0.6665260273412618,0.1576921365315295,True,False,0.3253880266075388,0.8414634146341463,0.2572062084257206,0.4445676274944568,0.12195121951219512,-2.1732537798405254,-0.08305583548262258,0.02777777777777779
500813,20135,1027,WayPoint,WayPoint Trips,travel,interstitial,fr,discount,escape,Learn more,Book your next trip,Hotels + flights in one tap,blue,trustworthy,booking,destination,45-54,iOS,2026-01-19,assets/creative_500813.png,fatigued,0.8115853658536586,strong_but_fatigued,Refresh,43.0,0.9534368070953437,1.0,1.0,18.0,0.8827586206896552,5.0,0.9859154929577465,2.0,0.9807692307692307,0.782716049382716,9.678912667290913,0.4213083260454149,0.0071936384052862,0.058566792255754,23826.01,3726487,230609.87,11.0,1,-0.8488477698316815,-0.1055823995065282,True,False,0.9745011086474501,0.9800443458980045,0.5665188470066519,0.18292682926829268,0.9035476718403548,0.022981496283344782,0.08909740783899334,0.20524691358024683
500816,20136,1028,QuickFork,QuickFork Eats,food_delivery,interstitial,ja,discount,2-for-1,Install now,2-for-1 tonight,Free delivery over $15,lime,premium,order,food-closeup,45-54,iOS,2026-01-31,assets/creative_500816.png,stable,0.5844235033259424,not_top,Review,349.0,0.614190687361419,1.0,1.0,37.0,0.7735849056603774,102.0,0.6443661971830986,11.0,0.7674418604651163,0.5478395061728395,1.6890133567463552,0.5821950117432086,0.0056273058149985,0.1034589252625077,25786.22,4027860,43553.27,,0,-0.8519064418860702,-0.0981073720799748,True,False,0.626940133037694,0.27827050997782704,0.7782705099778271,0.7394678492239468,0.6895787139689579,0.07985065049876616,0.16131658089602852,0.06759259259259259
500817,20136,1028,QuickFork,QuickFork Eats,food_delivery,interstitial,en,reward,security,Shop now,2-for-1 tonight,Fresh favorites nearby,blue,playful,order,food-closeup,45-54,iOS,2026-02-01,assets/creative_500817.png,stable,0.5656319290465632,not_top,Review,381.0,0.5787139689578714,2.0,0.8333333333333334,42.0,0.7421383647798742,118.0,0.5880281690140845,14.0,0.6976744186046512,0.5231481481481481,1.6788624471697673,0.5830928863527883,0.005358205082999,0.108822427906479,22345.16,3488295,37514.45,,0,-0.8441591642894466,-0.1377096530842125,True,False,0.5781596452328159,0.26940133037694014,0.7804878048780488,0.8004434589800443,0.6175166297117517,0.06969974092217823,0.1622144555056082,0.042901234567901236
500821,20136,1028,QuickFork,QuickFork Eats,food_delivery,native,fr,feature-focus,limited offer,Get offer,2-for-1 tonight,Late-night deals available,orange,urgent,order,food-closeup,45-54,iOS,2026-01-26,assets/creative_500821.png,stable,0.5592017738359202,not_top,Review,394.0,0.5643015521064302,3.0,0.6666666666666666,43.0,0.7358490566037735,101.0,0.6062992125984252,21.0,0.6078431372549019,0.5132716049382716,1.8608128929530283,0.523326932900155,0.0051725717507021,0.1011734506784011,26992.73,5272039,50228.42,,0,-0.816393243572299,-0.090307018953639,True,False,0.5626385809312638,0.3614190687361419,0.7184035476718403,0.7161862527716186,0.5698447893569845,0.25165018670543926,0.10244850205297484,0.03719135802469142
500827,20137,1029,BingeLayer,BingeLayer Plus,entertainment,native,en,ugc,last-minute deal,Install now,Stream the hype,New hits every week,purple,adventurous,signup,trailer,45-54,iOS,2026-01-27,assets/creative_500827.png,stable,0.7904656319290465,strong_candidate,Keep,62.0,0.9323725055432373,1.0,1.0,5.0,0.9764705882352941,10.0,0.9645669291338582,1.0,1.0,0.719753086419753,3.748775921546743,0.5774522619308069,0.006245609328946,0.0924573138531948,12830.06,3638396,48097.02,,0,-0.731396708639206,0.0119742456103244,True,False,0.9246119733924612,0.6807095343680709,0.7738359201773836,0.5631929046563193,0.7871396895787139,0.723838461558894,0.13546528402588637,0.3145061728395062
500822,20137,1029,BingeLayer,BingeLayer Plus,entertainment,native,en,drama,fast,Learn more,Stream the hype,Start free today,red,excited,signup,trailer,45-54,iOS,2026-01-21,assets/creative_500822.png,fatigued,0.6790465631929047,not_top,Review,208.0,0.770509977827051,2.0,0.8,37.0,0.788235294117647,43.0,0.8346456692913385,8.0,0.8627450980392157,0.6148148148148148,3.0214966501506195,0.481070348468771,0.0054121386454855,0.088887292063378,18224.7,5142699,55065.87,11.0,1,-0.8028043731000437,-0.0695437961648907,True,False,0.7560975609756098,0.6518847006651884,0.6651884700665188,0.4911308203991131,0.6297117516629712,-0.003440809837229608,0.03908337056385047,0.20956790123456803
500824,20137,1029,BingeLayer,BingeLayer Plus,entertainment,interstitial,en,celebrity,watch now,Claim reward,Stream the hype,Start free today,orange,trustworthy,signup,trailer,45-54,iOS,2026-01-14,assets/creative_500824.png,fatigued,0.6788248337028825,not_top,Review,209.0,0.7694013303769401,3.0,0.6,38.0,0.7823529411764706,50.0,0.8274647887323944,9.0,0.8787878787878788,0.6172839506172839,2.5282071744454018,0.5080329610310502,0.0055856685645708,0.0909529369954815,31051.32,7052692,78504.17,10.0,1,-0.7947244922326749,0.1663734501412226,True,False,0.7627494456762749,0.5853658536585366,0.6995565410199557,0.5354767184035477,0.6784922394678492,-0.49673028554244736,0.06604598312612969,0.1509259259259259
500833,20138,1030,IronQuest,IronQuest Rush,gaming,playable,it,fantasy,late-night,Learn more,Unlock rare gear,No ads in first week,lime,excited,install,reward,18-24,Android,2026-01-22,assets/creative_500833.png,fatigued,0.8712860310421287,strong_but_fatigued,Refresh,12.0,0.9878048780487805,1.0,1.0,4.0,0.9802631578947368,3.0,0.9473684210526315,3.0,0.9411764705882353,0.820679012345679,2.3866141507182825,1.8940152891449864,0.009571680050507,0.1978769953812495,17140.19,3867973,40907.02,15.0,1,-0.8426516676896332,0.0323757818539602,True,False,0.9844789356984479,0.5476718403547672,0.9866962305986696,0.9390243902439024,0.9866962305986696,0.1365402670405511,0.5400346237130005,0.11342592592592593
500832,20138,1030,IronQuest,IronQuest Rush,gaming,rewarded_video,it,gameplay,challenge,Shop now,Win epic rewards,Free rewards for new players,lime,adventurous,install,reward,18-24,Android,2026-01-24,assets/creative_500832.png,fatigued,0.8657427937915743,strong_but_fatigued,Refresh,18.0,0.9811529933481153,2.0,0.8,6.0,0.9671052631578947,14.0,0.91875,3.0,0.9534883720930233,0.8070987654320988,2.3635841389219463,1.7489430931389292,0.0087822909210962,0.199144290351136,15562.12,3858902,36782.38,14.0,1,-0.8653529172703165,-0.1827962812528206,True,False,0.9822616407982262,0.5421286031042128,0.9722838137472284,0.9423503325942351,0.9722838137472284,0.11351025524421487,0.39496242770694323,0.14537037037037037
500829,20138,1030,IronQuest,IronQuest Rush,gaming,interstitial,pt,competitive,competition,Get offer,Join the arena,Play with friends tonight,orange,premium,install,reward,18-24,Android,2026-01-23,assets/creative_500829.png,fatigued,0.8113082039911309,strong_but_fatigued,Refresh,44.0,0.9523281596452328,3.0,0.6,13.0,0.9210526315789473,6.0,0.9823943661971831,1.0,1.0,0.7472222222222222,2.136563628433516,1.243727752283741,0.0075882905267729,0.1639009139009139,14375.57,4383596,30714.32,13.0,1,-0.8807259394105178,-0.1032434046249048,True,False,0.9490022172949002,0.4700665188470067,0.9146341463414634,0.8458980044345898,0.9334811529933481,-0.11351025524421532,-0.11025291314824481,0.183641975308642
500834,20139,1031,CrispBox,CrispBox Outlet,ecommerce,playable,fr,testimonial,security,Watch now,New collection drop,Free shipping over $25,pink,trustworthy,purchase,product-focus,18-24,Both,2026-02-03,assets/creative_500834.png,stable,0.7868070953436807,strong_candidate,Keep,71.0,0.9223946784922394,1.0,1.0,1.0,1.0,12.0,0.7105263157894737,1.0,1.0,0.7737654320987654,2.7550650554493825,0.6480901235503097,0.008303893820342,0.0780465330568993,23776.64,2613834,65506.19,,0,-0.6940013399873293,-0.0211301526136996,True,False,0.9672949002217295,0.623059866962306,0.802660753880266,0.35698447893569846,0.9578713968957872,0.3820433378214525,0.34399706279839276,0.16929012345679006
500838,20139,1031,CrispBox,CrispBox Outlet,ecommerce,native,en,competitive,power-up,Get offer,Up to 40% off,Free shipping over $25,white,urgent,purchase,product-focus,18-24,Both,2026-02-04,assets/creative_500838.png,stable,0.506430155210643,not_top,Review,455.0,0.49667405764966743,2.0,0.8333333333333334,23.0,0.837037037037037,124.0,0.515748031496063,10.0,0.8235294117647058,0.5074074074074074,2.4785113247824464,0.3489412309109174,0.0055333186119826,0.0630618360119858,21487.83,3980613,53257.83,,0,-0.7577224409405843,0.0548823785418146,True,False,0.5554323725055432,0.5776053215077606,0.41352549889135254,0.24057649667405764,0.6618625277161863,0.10548960715451638,0.044848170159000444,0.10123456790123458
500835,20139,1031,CrispBox,CrispBox Outlet,ecommerce,native,fr,discount,free shipping,Book now,Limited stock,Only this weekend,pink,premium,purchase,product-focus,18-24,Both,2026-01-30,assets/creative_500835.png,stable,0.4840909090909091,not_top,Review,488.0,0.46008869179600886,3.0,0.6666666666666666,30.0,0.7851851851851852,136.0,0.468503937007874,13.0,0.7647058823529411,0.4802469135802469,2.4972994857646387,0.3507207738642959,0.0051677227325018,0.067867567982793,27292.95,5038196,68158.67,,0,-0.826220561043608,-0.1427641387969344,True,False,0.4950110864745011,0.5798226164079823,0.417960088691796,0.2915742793791574,0.5676274944567627,0.12427776813670866,0.046627713112378955,0.07407407407407407
500845,20140,1032,SwiftStack,SwiftStack Invest,fintech,native,es,testimonial,earn more,Try for free,Secure & simple,"Fast signup, instant card",orange,playful,signup,trust,25-34,iOS,2026-01-25,assets/creative_500845.png,stable,0.8262749445676275,strong_candidate,Keep,35.0,0.9623059866962306,1.0,1.0,8.0,0.950354609929078,4.0,0.9881889763779528,3.0,0.9607843137254902,0.6725308641975308,7.492741840288025,0.5530689076014306,0.0047073340721867,0.1174908980582524,20331.6,2800736,152339.43,,0,-0.7152839247664662,0.136016936337517,True,False,0.8547671840354767,0.9157427937915743,0.7549889135254989,0.8215077605321508,0.44567627494456763,1.0636456776395367,0.17032804054310108,0.15493827160493834
500840,20140,1032,SwiftStack,SwiftStack Invest,fintech,native,de,feature-focus,security,Start now,Earn cashback daily,"Fast signup, instant card",purple,trustworthy,signup,trust,25-34,iOS,2026-01-16,assets/creative_500840.png,stable,0.8027716186252771,strong_candidate,Keep,54.0,0.9412416851441242,2.0,0.75,14.0,0.9078014184397163,5.0,0.984251968503937,4.0,0.9411764705882353,0.6453703703703705,7.318544774743227,0.5516718810406279,0.0044420333278596,0.1241935483870967,25215.89,3489393,184543.62,,0,-0.7388805202196003,-0.0055118110236221,True,False,0.811529933481153,0.9046563192904656,0.7505543237250555,0.8292682926829268,0.37915742793791574,0.8894486120947391,0.16893101398229843,0.127777777777778
500844,20140,1032,SwiftStack,SwiftStack Invest,fintech,native,en,minimalist,earn more,Get offer,Earn cashback daily,"Fast signup, instant card",blue,urgent,signup,trust,25-34,iOS,2026-01-12,assets/creative_500844.png,stable,0.7412416851441241,not_top,Review,123.0,0.8647450110864745,3.0,0.5,24.0,0.8368794326241135,25.0,0.905511811023622,13.0,0.7647058823529411,0.5929012345679013,6.7739739033485655,0.5041341259944673,0.0042061892127221,0.1198553133248606,34809.83,4863785,235800.88,,0,-0.7386510360834185,-0.0863372733279494,True,False,0.7217294900221729,0.8569844789356984,0.697339246119734,0.8270509977827051,0.32261640798226165,0.3448777407000776,0.12139325893613778,0.07530864197530884
500850,20141,1033,NomadLayer,NomadLayer Travel,travel,rewarded_video,en,discount,trending,Install now,Dream destinations await,Special fares today,purple,urgent,booking,destination,45-54,iOS,2026-01-15,assets/creative_500850.png,top_performer,0.9011751662971177,top_winner,Scale,5.0,0.9955654101995566,1.0,1.0,4.0,0.9793103448275862,5.0,0.975,4.0,0.9347826086956522,0.8919753086419754,7.949125860580844,0.6263214939322329,0.009688549421652,0.0646455384262708,20263.93,1800992,161080.53,,0,-0.6477816663903662,0.0680690567218531,True,False,0.9977827050997783,0.9456762749445676,0.7982261640798226,0.26496674057649666,0.9900221729490022,0.5224922673572507,0.29411057572581134,0.13919753086419762
500847,20141,1033,NomadLayer,NomadLayer Travel,travel,interstitial,en,family,escape,Order now,Dream destinations await,Flexible booking options,blue,trustworthy,booking,destination,45-54,iOS,2026-01-14,assets/creative_500847.png,top_performer,0.8123170731707318,top_winner,Scale,41.0,0.9556541019955654,2.0,0.75,17.0,0.8896551724137931,3.0,0.9929577464788732,1.0,1.0,0.783641975308642,6.904141325866344,0.4389221117211784,0.0086279196886753,0.0508722991820717,22427.6,2451460,154843.32,,0,-0.6133078255901743,-0.1022946979516085,True,False,0.975609756097561,0.8658536585365854,0.606430155210643,0.058758314855875834,0.9689578713968958,-0.5224922673572499,0.10671119351475683,0.20617283950617282
500851,20141,1033,NomadLayer,NomadLayer Travel,travel,interstitial,en,wanderlust,last-minute deal,Order now,Escape this weekend,Flexible booking options,purple,premium,booking,destination,45-54,iOS,2026-01-09,assets/creative_500851.png,stable,0.757538802660754,not_top,Review,105.0,0.88470066518847,3.0,0.5,34.0,0.7724137931034483,22.0,0.926056338028169,8.0,0.8653846153846154,0.7475308641975308,6.338722349546478,0.4203865493673304,0.0079534204104318,0.0528560704292636,34060.02,3684704,215897.01,,0,-0.7057727868638781,-0.0424520691228343,True,False,0.950110864745011,0.8325942350332595,0.565410199556541,0.08980044345898004,0.9456762749445676,-1.087911243677116,0.08817563116090882,0.17006172839506162
500855,20142,1034,PlateSprint,PlateSprint Go,food_delivery,interstitial,fr,competitive,late-night,Watch now,Hungry? We got you,Fresh favorites nearby,black,calm,order,combo,45-54,Android,2026-01-28,assets/creative_500855.png,fatigued,0.7529933481152993,not_top,Review,111.0,0.8780487804878049,1.0,1.0,9.0,0.949685534591195,23.0,0.9225352112676056,3.0,0.9534883720930233,0.7077160493827162,3.110374414976599,0.5276214717641818,0.0064917836478844,0.0812752704622445,16871.12,5638512,52475.5,12.0,1,-0.873965591652571,0.024221898633097,True,False,0.9090909090909091,0.6618625277161863,0.7250554323725056,0.3736141906873614,0.8303769401330376,0.6603288862860843,0.10674304091700171,0.22746913580246925
500854,20142,1034,PlateSprint,PlateSprint Go,food_delivery,interstitial,en,urgency,free delivery,Watch now,Dinner in minutes,Late-night deals available,black,playful,order,combo,45-54,Android,2026-01-25,assets/creative_500854.png,stable,0.5663525498891353,not_top,Review,378.0,0.582039911308204,2.0,0.8333333333333334,41.0,0.7484276729559748,117.0,0.5915492957746479,13.0,0.7209302325581395,0.5040123456790123,2.662303905191625,0.4265374226360414,0.0046611799519998,0.0915084650299837,19066.67,6475399,50761.27,,0,-0.8567261184657746,-0.1778114988793315,True,False,0.5521064301552107,0.6086474501108647,0.582039911308204,0.5521064301552107,0.43458980044345896,0.21225837650111012,0.005658991788861256,0.023765432098765416
500857,20142,1034,PlateSprint,PlateSprint Go,food_delivery,banner,en,urgency,fast,Install now,Dinner in minutes,Late-night deals available,yellow,urgent,order,combo,45-54,Android,2026-01-23,assets/creative_500857.png,stable,0.336529933481153,not_top,Review,684.0,0.24279379157427938,3.0,0.6666666666666666,89.0,0.44654088050314467,58.0,0.6566265060240963,11.0,0.8181818181818182,0.3256172839506173,2.496928975057448,0.2974970921781149,0.0039245120198924,0.0758048620236531,20274.99,9307654,50625.21,,0,-0.8214605612430004,0.0071114383476778,True,False,0.23780487804878048,0.5787139689578714,0.24833702882483372,0.34811529933481156,0.24501108647450112,0.04688344636693342,-0.12338133866906525,0.08765432098765438
500863,20143,1035,StarVault,StarVault Play,entertainment,interstitial,en,drama,cashback,Order now,Binge starts now,Start free today,purple,trustworthy,install,celebrity,45-54,Android,2026-01-21,assets/creative_500863.png,stable,0.787250554323725,strong_candidate,Keep,69.0,0.9246119733924612,1.0,1.0,6.0,0.9705882352941176,12.0,0.9612676056338029,1.0,1.0,0.7311728395061728,3.0674097952808035,0.5833120435569344,0.0065614255968233,0.088900199346821,15467.04,3593274,47443.75,,0,-0.7751171208789313,-0.0333487725798982,True,False,0.9379157427937915,0.6574279379157428,0.7827050997782705,0.49223946784922396,0.8392461197339246,0.16922197390138027,0.14132506565201391,0.26481481481481484
500862,20143,1035,StarVault,StarVault Play,entertainment,interstitial,es,trailer,cashback,Order now,Watch what’s trending,Start free today,black,premium,install,celebrity,45-54,Android,2026-01-10,assets/creative_500862.png,fatigued,0.7171286031042129,not_top,Review,150.0,0.8348115299334812,2.0,0.8,20.0,0.888235294117647,33.0,0.8873239436619719,4.0,0.9545454545454546,0.6574074074074074,2.7289658474780434,0.5239498547910403,0.0058960397945261,0.0888647080159593,20173.62,4676020,55053.12,11.0,1,-0.8161011300799794,-0.1528385744234801,True,False,0.8325942350332595,0.6186252771618626,0.7195121951219512,0.49002217294900224,0.7305986696230599,-0.16922197390137983,0.08196287688611975,0.19104938271604943
500861,20143,1035,StarVault,StarVault Play,entertainment,interstitial,en,drama,new season,Try for free,A new season drops,Cancel anytime,blue,excited,install,celebrity,45-54,Android,2026-01-09,assets/creative_500861.png,fatigued,0.6858093126385809,not_top,Review,195.0,0.7849223946784922,3.0,0.6,33.0,0.8117647058823529,44.0,0.8485915492957746,7.0,0.9090909090909091,0.6265432098765432,2.5694416390265284,0.5075706912221136,0.0056863652915253,0.0892610068471281,21535.71,4956945,55334.75,13.0,1,-0.8207422966558273,-0.0464135555442984,True,False,0.782150776053215,0.5931263858093127,0.6984478935698448,0.5022172949002217,0.6951219512195121,-0.32874618235289477,0.06558371331719309,0.1601851851851852
500869,20144,1000,PixelForge,PixelForge Legends,gaming,native,pt,minimalist,competition,Get offer,Level up today,Free rewards for new players,blue,playful,install,fantasy,25-34,iOS,2026-01-25,assets/creative_500869.png,stable,0.7789356984478936,strong_candidate,Keep,79.0,0.9135254988913526,1.0,1.0,21.0,0.868421052631579,13.0,0.952755905511811,1.0,1.0,0.7117283950617285,1.7941463303045009,1.5009559961030174,0.0075864818501121,0.1978461196846896,16611.46,3561730,29803.39,,0,-0.7627735238794884,-0.1110425583718739,True,False,0.9113082039911308,0.33148558758314856,0.9556541019955654,0.9379157427937915,0.9323725055432373,0.20671580732439598,0.14697533067103152,0.1200617283950618
