creative_id,landscape_x,landscape_y,landscape_method,vertical,format,creative_status,perf_score,overall_roas,asset_file
500619,-0.044600606,-0.0073441267,tsne_pca_fallback,ecommerce,banner,stable,0.2873456790123457,3.017381979750114,assets/creative_500619.png
500620,0.18251407,0.12816584,tsne_pca_fallback,ecommerce,native,stable,0.4669753086419753,4.145574223293451,assets/creative_500620.png
500621,0.29438138,0.65693915,tsne_pca_fallback,ecommerce,interstitial,stable,0.5243827160493827,3.3076399975168,assets/creative_500621.png
500622,0.06618583,0.22986734,tsne_pca_fallback,ecommerce,native,stable,0.3064814814814815,2.9202618518508143,assets/creative_500622.png
500623,-0.0097126365,0.33748436,tsne_pca_fallback,ecommerce,banner,stable,0.2549382716049382,2.441379432825642,assets/creative_500623.png
500624,0.80084527,0.066853166,tsne_pca_fallback,fintech,rewarded_video,fatigued,0.7354938271604938,7.811191945122399,assets/creative_500624.png
500625,0.57300246,0.21775377,tsne_pca_fallback,fintech,banner,stable,0.4108024691358025,7.157028756635192,assets/creative_500625.png
500626,0.71975493,0.27765656,tsne_pca_fallback,fintech,interstitial,stable,0.3950617283950617,5.620306585210449,assets/creative_500626.png
500627,0.41483748,-0.110253274,tsne_pca_fallback,fintech,interstitial,stable,0.5037037037037037,6.276094059370347,assets/creative_500627.png
500628,0.49604106,-0.46542543,tsne_pca_fallback,fintech,native,stable,0.4922839506172839,7.579138989191723,assets/creative_500628.png
500629,0.7354144,0.25803626,tsne_pca_fallback,fintech,interstitial,stable,0.5141975308641976,6.589949786337766,assets/creative_500629.png
500630,0.94337034,-0.25161952,tsne_pca_fallback,travel,interstitial,top_performer,0.8416666666666667,10.468499538877056,assets/creative_500630.png
500631,0.82382584,-0.4356565,tsne_pca_fallback,travel,interstitial,top_performer,0.8250000000000001,10.096183879743494,assets/creative_500631.png
500632,0.64475596,-0.29344034,tsne_pca_fallback,travel,rewarded_video,fatigued,0.8327160493827162,8.896045001022596,assets/creative_500632.png
500633,0.774071,-0.48765522,tsne_pca_fallback,travel,rewarded_video,top_performer,0.889814814814815,10.625742872517485,assets/creative_500633.png
500634,0.9768319,-0.26201916,tsne_pca_fallback,travel,rewarded_video,top_performer,0.925925925925926,12.311159384838898,assets/creative_500634.png
500635,0.40379035,-0.4475304,tsne_pca_fallback,travel,native,top_performer,0.780246913580247,11.443850899912857,assets/creative_500635.png
500636,0.09060705,0.3242662,tsne_pca_fallback,food_delivery,native,stable,0.3802469135802469,1.624007872314524,assets/creative_500636.png
500637,0.11199272,0.44497848,tsne_pca_fallback,food_delivery,native,stable,0.3580246913580247,1.5760197321080796,assets/creative_500637.png
500638,0.081469536,0.8984933,tsne_pca_fallback,food_delivery,banner,underperformer,0.0089506172839506,0.7817916400691317,assets/creative_500638.png
500639,0.27058077,0.3138721,tsne_pca_fallback,food_delivery,native,fatigued,0.5805555555555556,2.127564343640599,assets/creative_500639.png
500640,0.06492293,0.99992573,tsne_pca_fallback,food_delivery,banner,underperformer,0.1064814814814814,1.144935830476841,assets/creative_500640.png
500641,-0.12901849,0.68137944,tsne_pca_fallback,food_delivery,interstitial,underperformer,0.2089506172839506,1.1102876748626558,assets/creative_500641.png
500642,0.28642893,-0.92944133,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.641358024691358,2.0628805087073925,assets/creative_500642.png
500643,0.5415963,0.42668796,tsne_pca_fallback,entertainment,interstitial,stable,0.3555555555555555,1.6557591898624426,assets/creative_500643.png
500644,0.1784563,-0.034292996,tsne_pca_fallback,entertainment,native,stable,0.5324074074074074,2.467031248927868,assets/creative_500644.png
500645,0.19277346,-0.033022642,tsne_pca_fallback,entertainment,native,stable,0.4870370370370371,2.277794158392116,assets/creative_500645.png
500646,0.06835055,-0.57416487,tsne_pca_fallback,entertainment,interstitial,stable,0.3132716049382716,1.6045265849885864,assets/creative_500646.png
500647,0.18736851,-0.08548725,tsne_pca_fallback,entertainment,native,stable,0.4848765432098765,2.2308606995824136,assets/creative_500647.png
500648,-0.7295805,0.24093497,tsne_pca_fallback,gaming,rewarded_video,stable,0.4487654320987654,0.9963946398189304,assets/creative_500648.png
500649,-0.9252653,0.06636274,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6348765432098765,1.481188943316158,assets/creative_500649.png
500650,-0.9757025,0.15715551,tsne_pca_fallback,gaming,interstitial,stable,0.4432098765432098,1.086176445282251,assets/creative_500650.png
500651,-0.5742432,0.17856598,tsne_pca_fallback,gaming,banner,stable,0.3299382716049382,1.0797659852845338,assets/creative_500651.png
500652,-0.58034384,0.42265832,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6617283950617284,1.497320712478958,assets/creative_500652.png
500653,-0.6143291,0.533566,tsne_pca_fallback,gaming,interstitial,stable,0.4166666666666667,1.0074700879327156,assets/creative_500653.png
500654,-0.19426101,0.04771316,tsne_pca_fallback,ecommerce,banner,stable,0.3932098765432099,2.342410628483567,assets/creative_500654.png
500655,0.18148172,0.7593888,tsne_pca_fallback,ecommerce,interstitial,stable,0.7052469135802469,2.904057936682516,assets/creative_500655.png
500656,-0.2045086,0.12082744,tsne_pca_fallback,ecommerce,banner,stable,0.3373456790123457,2.370332096992046,assets/creative_500656.png
500657,-0.039244294,0.105071425,tsne_pca_fallback,ecommerce,interstitial,stable,0.6666666666666666,2.7132994478292662,assets/creative_500657.png
500658,-0.049193203,0.27530825,tsne_pca_fallback,ecommerce,rewarded_video,stable,0.7595679012345679,2.945526376622366,assets/creative_500658.png
500659,-0.037736833,0.2697116,tsne_pca_fallback,ecommerce,interstitial,stable,0.729320987654321,2.913096668892351,assets/creative_500659.png
500660,0.41953218,-0.12985867,tsne_pca_fallback,fintech,interstitial,stable,0.7790123456790123,9.2027785278215,assets/creative_500660.png
500661,0.6751034,0.43959343,tsne_pca_fallback,fintech,native,stable,0.4861111111111111,7.31186198337702,assets/creative_500661.png
500662,0.5526551,0.094984055,tsne_pca_fallback,fintech,banner,stable,0.3799382716049382,6.6753140313658,assets/creative_500662.png
500663,0.68805313,0.3190155,tsne_pca_fallback,fintech,interstitial,stable,0.7558641975308643,8.174981930764428,assets/creative_500663.png
500664,0.39468205,-0.63724387,tsne_pca_fallback,fintech,native,stable,0.4407407407407407,6.868481174291663,assets/creative_500664.png
500665,0.7629845,0.06887472,tsne_pca_fallback,fintech,banner,stable,0.482716049382716,7.477799164342378,assets/creative_500665.png
500666,0.9264083,0.09603512,tsne_pca_fallback,travel,interstitial,stable,0.4490740740740741,6.673003948593352,assets/creative_500666.png
500667,0.8329793,-0.63673204,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6768518518518518,7.832390612460514,assets/creative_500667.png
500668,0.81834877,-0.49590003,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6672839506172838,8.017528232323912,assets/creative_500668.png
500669,0.45168912,-0.57025814,tsne_pca_fallback,travel,native,stable,0.4580246913580246,8.831730943541412,assets/creative_500669.png
500670,0.4086963,-0.3724718,tsne_pca_fallback,travel,native,stable,0.4916666666666666,9.00714214833112,assets/creative_500670.png
500671,0.9530339,-0.20770836,tsne_pca_fallback,travel,interstitial,stable,0.4765432098765432,7.335839102385426,assets/creative_500671.png
500672,0.14666116,0.4473071,tsne_pca_fallback,food_delivery,native,underperformer,0.1160493827160493,1.3494838520635977,assets/creative_500672.png
500673,0.06461096,0.9636421,tsne_pca_fallback,food_delivery,rewarded_video,stable,0.3999999999999999,1.4235628271164174,assets/creative_500673.png
500674,-0.24047327,0.29968703,tsne_pca_fallback,food_delivery,banner,underperformer,0.1135802469135802,1.3779743609014343,assets/creative_500674.png
500675,0.1456945,0.62957585,tsne_pca_fallback,food_delivery,native,stable,0.345679012345679,1.807010388584613,assets/creative_500675.png
500676,-0.115287125,0.5844344,tsne_pca_fallback,food_delivery,interstitial,stable,0.4246913580246914,1.711787776995159,assets/creative_500676.png
500677,0.025950909,0.6746528,tsne_pca_fallback,food_delivery,interstitial,stable,0.4450617283950617,1.7333101021234294,assets/creative_500677.png
500678,0.29746783,-0.33969915,tsne_pca_fallback,entertainment,interstitial,stable,0.4212962962962963,2.106999706561969,assets/creative_500678.png
500679,0.27603137,-0.37061048,tsne_pca_fallback,entertainment,interstitial,fatigued,0.6092592592592593,2.611101737207523,assets/creative_500679.png
500680,0.14087772,-0.30695945,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.6987654320987655,2.664890201507248,assets/creative_500680.png
500681,0.30734694,-0.27435207,tsne_pca_fallback,entertainment,interstitial,stable,0.6694444444444444,2.8756080635961214,assets/creative_500681.png
500682,0.13202798,-0.58295435,tsne_pca_fallback,entertainment,interstitial,stable,0.4712962962962963,2.2666893412857645,assets/creative_500682.png
500683,0.46174347,0.43124902,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.6768518518518519,2.651514442207762,assets/creative_500683.png
500684,-0.7786754,0.42939448,tsne_pca_fallback,gaming,interstitial,stable,0.5604938271604939,1.741797949257764,assets/creative_500684.png
500685,-0.79262656,0.13955653,tsne_pca_fallback,gaming,rewarded_video,top_performer,0.8506172839506173,2.837019747449906,assets/creative_500685.png
500686,-0.8503961,0.50452006,tsne_pca_fallback,gaming,playable,fatigued,0.8533950617283951,2.86183666761179,assets/creative_500686.png
500687,-0.72644806,0.25736117,tsne_pca_fallback,gaming,playable,fatigued,0.7981481481481483,2.3718434265909547,assets/creative_500687.png
500688,-0.7533814,0.07166755,tsne_pca_fallback,gaming,interstitial,fatigued,0.7049382716049383,2.1286219526734773,assets/creative_500688.png
500689,-0.86664706,0.46167994,tsne_pca_fallback,gaming,playable,fatigued,0.7527777777777778,2.05676914825516,assets/creative_500689.png
500690,-0.10965443,0.18175161,tsne_pca_fallback,ecommerce,interstitial,stable,0.3228395061728394,2.3370199142299977,assets/creative_500690.png
500691,0.32208347,0.32064676,tsne_pca_fallback,ecommerce,native,stable,0.2746913580246913,2.51368507711138,assets/creative_500691.png
500692,0.3563286,0.64350545,tsne_pca_fallback,ecommerce,playable,stable,0.4351851851851852,2.2623649435527424,assets/creative_500692.png
500693,0.2503246,0.3765216,tsne_pca_fallback,ecommerce,native,stable,0.2277777777777777,2.3981410338039706,assets/creative_500693.png
500694,-0.047008276,0.056770682,tsne_pca_fallback,ecommerce,banner,underperformer,0.1253086419753086,1.8446660873639305,assets/creative_500694.png
500695,-0.18324244,0.17812443,tsne_pca_fallback,ecommerce,banner,underperformer,0.1657407407407407,2.039592817683688,assets/creative_500695.png
500696,0.49305165,0.10580075,tsne_pca_fallback,fintech,banner,stable,0.4657407407407407,5.181219010991083,assets/creative_500696.png
500697,0.5637553,-0.008856416,tsne_pca_fallback,fintech,banner,stable,0.5697530864197531,6.019030567619493,assets/creative_500697.png
500698,0.42494178,0.0600096,tsne_pca_fallback,fintech,interstitial,stable,0.6716049382716048,5.321751676391418,assets/creative_500698.png
500699,0.5504168,0.22070599,tsne_pca_fallback,fintech,banner,stable,0.3530864197530864,4.404523256964335,assets/creative_500699.png
500700,0.3945874,-0.32783526,tsne_pca_fallback,fintech,native,stable,0.6935185185185185,6.999231371853429,assets/creative_500700.png
500701,0.41439056,0.07920909,tsne_pca_fallback,fintech,native,stable,0.6095679012345679,6.341283172683749,assets/creative_500701.png
500702,0.26545787,-0.026736557,tsne_pca_fallback,travel,native,stable,0.4885802469135802,8.062740804322308,assets/creative_500702.png
500703,0.69013023,-0.43742025,tsne_pca_fallback,travel,interstitial,stable,0.4074074074074074,5.640176638448799,assets/creative_500703.png
500704,0.61364686,-0.33782804,tsne_pca_fallback,travel,interstitial,stable,0.5666666666666668,7.284566964121787,assets/creative_500704.png
500705,0.554386,-0.25965184,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7188271604938272,7.77559437967335,assets/creative_500705.png
500706,0.23875225,-0.06379634,tsne_pca_fallback,travel,native,stable,0.4839506172839506,7.570764626455176,assets/creative_500706.png
500707,0.89238036,-0.5371692,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6691358024691358,6.916159621635397,assets/creative_500707.png
500708,0.084407926,0.63239646,tsne_pca_fallback,food_delivery,native,fatigued,0.5839506172839506,2.790607377086848,assets/creative_500708.png
500709,0.039239287,0.7083901,tsne_pca_fallback,food_delivery,rewarded_video,fatigued,0.6188271604938271,2.1162882777919125,assets/creative_500709.png
500710,-0.18371296,0.33675158,tsne_pca_fallback,food_delivery,banner,stable,0.2367283950617284,1.773854084782922,assets/creative_500710.png
500711,0.21843159,0.16699338,tsne_pca_fallback,food_delivery,native,fatigued,0.5901234567901236,2.784619082622611,assets/creative_500711.png
500712,-0.2617908,0.3111508,tsne_pca_fallback,food_delivery,banner,stable,0.3200617283950617,2.021838632918477,assets/creative_500712.png
500713,0.28912628,0.16147935,tsne_pca_fallback,food_delivery,native,stable,0.4046296296296297,2.255428451160124,assets/creative_500713.png
500714,0.26285017,-0.27597874,tsne_pca_fallback,entertainment,rewarded_video,stable,0.3138888888888889,1.7981553521893645,assets/creative_500714.png
500715,0.12339616,-0.6326808,tsne_pca_fallback,entertainment,interstitial,underperformer,0.1104938271604938,1.5360237881832262,assets/creative_500715.png
500716,0.053092122,-0.50334334,tsne_pca_fallback,entertainment,rewarded_video,stable,0.2481481481481481,1.6815461546981862,assets/creative_500716.png
500717,0.25893652,-0.26333773,tsne_pca_fallback,entertainment,rewarded_video,stable,0.295679012345679,1.8108243379557072,assets/creative_500717.png
500718,0.24356198,-0.21107072,tsne_pca_fallback,entertainment,interstitial,stable,0.2234567901234568,1.882158010538366,assets/creative_500718.png
500719,0.54663646,0.4403267,tsne_pca_fallback,entertainment,interstitial,underperformer,0.1669753086419753,1.6711743240376116,assets/creative_500719.png
500720,-0.6239251,0.051642776,tsne_pca_fallback,gaming,playable,fatigued,0.7737654320987654,1.9086764410465984,assets/creative_500720.png
500721,-0.5950912,0.10002649,tsne_pca_fallback,gaming,interstitial,fatigued,0.6027777777777777,1.2506220647606492,assets/creative_500721.png
500722,-0.8427175,0.38859367,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6314814814814814,1.2258823644489802,assets/creative_500722.png
500723,-0.8313605,0.46168125,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6805555555555557,1.5128166521142343,assets/creative_500723.png
500724,-0.9672957,0.11984539,tsne_pca_fallback,gaming,interstitial,stable,0.4978395061728395,1.0589038082219084,assets/creative_500724.png
500725,-0.85321206,0.36088204,tsne_pca_fallback,gaming,interstitial,stable,0.5481481481481482,1.1278961630323876,assets/creative_500725.png
500726,0.14439058,0.15306103,tsne_pca_fallback,ecommerce,native,stable,0.4981481481481482,3.021946788728365,assets/creative_500726.png
500727,0.080039024,0.11839986,tsne_pca_fallback,ecommerce,native,stable,0.3200617283950617,2.3320124502843087,assets/creative_500727.png
500728,0.31423938,0.64193475,tsne_pca_fallback,ecommerce,interstitial,stable,0.4104938271604939,2.276464393313248,assets/creative_500728.png
500729,0.23158586,0.45448065,tsne_pca_fallback,ecommerce,native,stable,0.325,2.348309780315515,assets/creative_500729.png
500730,0.011516094,0.097868204,tsne_pca_fallback,ecommerce,native,underperformer,0.1916666666666666,1.8590031789083548,assets/creative_500730.png
500731,0.18688667,0.76564264,tsne_pca_fallback,ecommerce,interstitial,stable,0.3515432098765432,2.1516247800391435,assets/creative_500731.png
500732,0.7681539,0.0026607513,tsne_pca_fallback,fintech,interstitial,stable,0.2953703703703704,3.962903257589193,assets/creative_500732.png
500733,0.31052148,0.12679136,tsne_pca_fallback,fintech,native,stable,0.7108024691358024,9.45972839590322,assets/creative_500733.png
500734,0.21675062,0.024163842,tsne_pca_fallback,fintech,native,stable,0.6540123456790123,8.246414425405638,assets/creative_500734.png
500735,0.20477676,0.013819575,tsne_pca_fallback,fintech,native,stable,0.5469135802469136,7.251026009159579,assets/creative_500735.png
500736,0.7475146,0.024595737,tsne_pca_fallback,fintech,banner,stable,0.2969135802469135,5.064009913960613,assets/creative_500736.png
500737,0.71102715,-0.14093518,tsne_pca_fallback,fintech,interstitial,stable,0.7015432098765432,7.279082149957801,assets/creative_500737.png
500738,0.7277508,-0.6421324,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7043209876543209,6.175488567581257,assets/creative_500738.png
500739,0.389292,-0.7461709,tsne_pca_fallback,travel,native,stable,0.5719135802469136,6.99884247413023,assets/creative_500739.png
500740,0.79968166,0.3083601,tsne_pca_fallback,travel,banner,stable,0.4000000000000001,6.076139655747338,assets/creative_500740.png
500741,0.6044643,-0.3071447,tsne_pca_fallback,travel,interstitial,stable,0.7604938271604937,7.263303667822819,assets/creative_500741.png
500742,0.5282936,-0.54268014,tsne_pca_fallback,travel,native,stable,0.7194444444444444,9.118647140421468,assets/creative_500742.png
500743,0.63340545,-0.3149135,tsne_pca_fallback,travel,rewarded_video,top_performer,0.842283950617284,7.77372401971862,assets/creative_500743.png
500744,-0.18278909,0.35798442,tsne_pca_fallback,food_delivery,banner,underperformer,0.1629629629629629,1.2214728393919372,assets/creative_500744.png
500745,0.07270181,0.7082133,tsne_pca_fallback,food_delivery,banner,underperformer,0.0901234567901234,1.0682170800791877,assets/creative_500745.png
500746,-0.11784363,0.5216813,tsne_pca_fallback,food_delivery,rewarded_video,stable,0.5537037037037037,1.6247997056702057,assets/creative_500746.png
500747,0.1518457,0.8534833,tsne_pca_fallback,food_delivery,interstitial,stable,0.5104938271604939,1.5067355322392513,assets/creative_500747.png
500748,0.2376548,0.79248965,tsne_pca_fallback,food_delivery,banner,underperformer,0.1407407407407407,1.217080968669828,assets/creative_500748.png
500749,0.27313292,0.30501568,tsne_pca_fallback,food_delivery,native,stable,0.332716049382716,1.5207010399545977,assets/creative_500749.png
500750,0.25666797,-0.49095958,tsne_pca_fallback,entertainment,native,stable,0.3095679012345679,2.299290929204386,assets/creative_500750.png
500751,0.33134973,-0.7520253,tsne_pca_fallback,entertainment,native,stable,0.2700617283950617,2.1650665689345563,assets/creative_500751.png
500752,0.1796484,-0.3676831,tsne_pca_fallback,entertainment,banner,underperformer,0.1682098765432098,1.904645859962257,assets/creative_500752.png
500753,0.2701409,-0.29253668,tsne_pca_fallback,entertainment,rewarded_video,stable,0.3277777777777778,1.7188994421755466,assets/creative_500753.png
500754,0.15560782,-0.3619601,tsne_pca_fallback,entertainment,interstitial,stable,0.3367283950617284,1.983406948329612,assets/creative_500754.png
500755,0.20346653,-0.35692936,tsne_pca_fallback,entertainment,banner,underperformer,0.0830246913580246,1.5727063512731234,assets/creative_500755.png
500756,-0.63492763,0.4250102,tsne_pca_fallback,gaming,rewarded_video,stable,0.5518518518518519,1.3322435166603328,assets/creative_500756.png
500757,-0.84420896,0.4392848,tsne_pca_fallback,gaming,playable,stable,0.4938271604938271,1.124095243013132,assets/creative_500757.png
500758,-0.9403763,0.24264932,tsne_pca_fallback,gaming,interstitial,stable,0.4225308641975309,1.0722381324993626,assets/creative_500758.png
500759,-0.6307099,0.21083748,tsne_pca_fallback,gaming,playable,stable,0.5688271604938272,1.2840217636870246,assets/creative_500759.png
500760,-0.65560687,0.5292194,tsne_pca_fallback,gaming,banner,stable,0.4354938271604938,1.4065382798818282,assets/creative_500760.png
500761,-0.8160096,0.5236548,tsne_pca_fallback,gaming,rewarded_video,stable,0.4771604938271605,1.178304263644391,assets/creative_500761.png
500762,-0.014939964,0.07276189,tsne_pca_fallback,ecommerce,banner,underperformer,0.1725308641975308,1.5766657775987547,assets/creative_500762.png
500763,-0.074977756,0.15270448,tsne_pca_fallback,ecommerce,interstitial,stable,0.5675925925925926,2.10605557040322,assets/creative_500763.png
500764,0.17746246,0.19631624,tsne_pca_fallback,ecommerce,native,stable,0.5354938271604938,2.55964764434252,assets/creative_500764.png
500765,-0.013584793,0.21076453,tsne_pca_fallback,ecommerce,banner,underperformer,0.1422839506172839,1.6119106293553904,assets/creative_500765.png
500766,0.17562473,0.20308053,tsne_pca_fallback,ecommerce,native,stable,0.4962962962962963,2.4715487410902006,assets/creative_500766.png
500767,0.33277488,0.68402195,tsne_pca_fallback,ecommerce,interstitial,fatigued,0.5827160493827162,2.170208721970705,assets/creative_500767.png
500768,0.22786665,0.020036936,tsne_pca_fallback,fintech,native,stable,0.3416666666666667,4.46452878236279,assets/creative_500768.png
500769,0.657935,0.40419233,tsne_pca_fallback,fintech,native,stable,0.3802469135802469,4.618790720758896,assets/creative_500769.png
500770,0.774914,0.4244417,tsne_pca_fallback,fintech,banner,stable,0.2475308641975308,3.4569682588341606,assets/creative_500770.png
500771,0.7823659,0.42954373,tsne_pca_fallback,fintech,interstitial,stable,0.3712962962962963,3.582660313747307,assets/creative_500771.png
500772,0.57956815,-0.0819478,tsne_pca_fallback,fintech,banner,stable,0.3129629629629629,4.330510624730565,assets/creative_500772.png
500773,0.2467097,-0.00407964,tsne_pca_fallback,fintech,native,stable,0.4864197530864197,5.537441885006229,assets/creative_500773.png
500774,0.7500005,-0.68276757,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7237654320987654,8.940665617343049,assets/creative_500774.png
500775,0.7954074,-0.62401175,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6197530864197531,8.036655897322943,assets/creative_500775.png
500776,0.8994677,-0.51698625,tsne_pca_fallback,travel,rewarded_video,top_performer,0.867283950617284,12.809196302230603,assets/creative_500776.png
500777,0.41262412,-0.53469855,tsne_pca_fallback,travel,native,stable,0.4938271604938271,9.08503316887239,assets/creative_500777.png
500778,0.8206372,-0.6132107,tsne_pca_fallback,travel,interstitial,stable,0.4629629629629629,7.117531938620996,assets/creative_500778.png
500779,0.5261481,-0.42742926,tsne_pca_fallback,travel,native,stable,0.5055555555555555,10.19201733992346,assets/creative_500779.png
500780,0.08326793,0.9455118,tsne_pca_fallback,food_delivery,interstitial,stable,0.402469135802469,2.0100044830464303,assets/creative_500780.png
500781,-0.227732,0.36543286,tsne_pca_fallback,food_delivery,banner,stable,0.4632716049382716,2.7197577436688345,assets/creative_500781.png
500782,-0.14818084,0.3823346,tsne_pca_fallback,food_delivery,interstitial,fatigued,0.6320987654320988,2.738569844318602,assets/creative_500782.png
500783,0.02207005,0.46913433,tsne_pca_fallback,food_delivery,native,stable,0.4175925925925925,2.5321634584066977,assets/creative_500783.png
500784,0.08909774,0.43103254,tsne_pca_fallback,food_delivery,native,stable,0.2601851851851852,2.0341979005186186,assets/creative_500784.png
500785,0.08558977,0.46049738,tsne_pca_fallback,food_delivery,native,stable,0.5796296296296296,3.202546402806385,assets/creative_500785.png
500786,0.2831322,-0.6433113,tsne_pca_fallback,entertainment,native,stable,0.3734567901234567,1.9660277172913536,assets/creative_500786.png
500787,0.38987923,-0.58084023,tsne_pca_fallback,entertainment,native,stable,0.537962962962963,2.533216771224504,assets/creative_500787.png
500788,0.4184984,0.254802,tsne_pca_fallback,entertainment,rewarded_video,stable,0.5753086419753086,1.9265471088203632,assets/creative_500788.png
500789,0.36972558,0.20189774,tsne_pca_fallback,entertainment,native,stable,0.3145061728395062,1.8830259121670776,assets/creative_500789.png
500790,0.29335308,-0.79991657,tsne_pca_fallback,entertainment,native,stable,0.45,2.199396098515955,assets/creative_500790.png
500791,0.24254775,-0.9019171,tsne_pca_fallback,entertainment,interstitial,stable,0.3219135802469136,1.6549578320345932,assets/creative_500791.png
500792,-0.6134715,0.19367349,tsne_pca_fallback,gaming,interstitial,stable,0.7287037037037036,1.7266071740129405,assets/creative_500792.png
500793,-1.0,0.15390086,tsne_pca_fallback,gaming,interstitial,fatigued,0.6509259259259259,1.4391120661306396,assets/creative_500793.png
500794,-0.77496624,0.17381108,tsne_pca_fallback,gaming,rewarded_video,top_performer,0.8003086419753087,2.0486505657079346,assets/creative_500794.png
500795,-0.947581,0.15831065,tsne_pca_fallback,gaming,rewarded_video,stable,0.7055555555555556,1.5557576303338176,assets/creative_500795.png
500796,-0.8108174,0.44537413,tsne_pca_fallback,gaming,playable,fatigued,0.7527777777777778,1.7653519734440204,assets/creative_500796.png
500797,-0.7723061,0.23887563,tsne_pca_fallback,gaming,rewarded_video,stable,0.7169753086419753,1.5930036990730072,assets/creative_500797.png
500798,0.30377507,0.22464347,tsne_pca_fallback,ecommerce,native,stable,0.3444444444444444,2.475474555605468,assets/creative_500798.png
500799,-0.21591651,0.05324316,tsne_pca_fallback,ecommerce,banner,stable,0.2950617283950617,2.4262590233697563,assets/creative_500799.png
500800,-0.08880788,-0.020454824,tsne_pca_fallback,ecommerce,banner,stable,0.3277777777777778,2.464926176236168,assets/creative_500800.png
500801,0.35459626,0.5877949,tsne_pca_fallback,ecommerce,banner,stable,0.2317901234567901,2.245710915142482,assets/creative_500801.png
500802,0.15398026,0.14435804,tsne_pca_fallback,ecommerce,native,stable,0.316358024691358,2.364858532837128,assets/creative_500802.png
500803,0.18674469,0.49426198,tsne_pca_fallback,ecommerce,native,stable,0.4537037037037036,2.9604524905847582,assets/creative_500803.png
500804,0.40446723,-0.37280667,tsne_pca_fallback,fintech,native,stable,0.7086419753086419,11.102092539534086,assets/creative_500804.png
500805,0.65619874,0.36809504,tsne_pca_fallback,fintech,native,stable,0.4962962962962963,7.444892881044028,assets/creative_500805.png
500806,0.7356913,0.3403033,tsne_pca_fallback,fintech,interstitial,top_performer,0.7830246913580248,9.357588726021586,assets/creative_500806.png
500807,0.72650766,0.38552892,tsne_pca_fallback,fintech,native,stable,0.653395061728395,9.515068439194796,assets/creative_500807.png
500808,0.55017865,0.1983329,tsne_pca_fallback,fintech,banner,stable,0.3808641975308642,6.553746205093265,assets/creative_500808.png
500809,0.7224512,-0.16144449,tsne_pca_fallback,fintech,interstitial,stable,0.6885802469135802,8.096411243845996,assets/creative_500809.png
500810,0.51292384,-0.41467655,tsne_pca_fallback,travel,native,stable,0.7206790123456791,9.841427583884544,assets/creative_500810.png
500811,0.2642604,-0.045431435,tsne_pca_fallback,travel,native,stable,0.7364197530864197,10.48483107127412,assets/creative_500811.png
500812,0.79097307,-0.6002234,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8712962962962963,9.632949674724223,assets/creative_500812.png
500813,0.9600247,0.06803155,tsne_pca_fallback,travel,interstitial,fatigued,0.782716049382716,9.678912667290913,assets/creative_500813.png
500814,0.6191977,-0.3240922,tsne_pca_fallback,travel,interstitial,stable,0.7413580246913579,8.26455229974901,assets/creative_500814.png
500815,0.95391214,-0.26475704,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8225308641975309,8.577602419625588,assets/creative_500815.png
500816,-0.14923471,0.46685123,tsne_pca_fallback,food_delivery,interstitial,stable,0.5478395061728395,1.6890133567463552,assets/creative_500816.png
500817,-0.17057496,0.37946808,tsne_pca_fallback,food_delivery,interstitial,stable,0.5231481481481481,1.6788624471697673,assets/creative_500817.png
500818,0.039393783,0.9631481,tsne_pca_fallback,food_delivery,interstitial,stable,0.4938271604938271,1.5394629653254108,assets/creative_500818.png
500819,0.045494437,0.94550514,tsne_pca_fallback,food_delivery,banner,underperformer,0.1830246913580246,1.2279928984410808,assets/creative_500819.png
500820,0.12813258,0.86890256,tsne_pca_fallback,food_delivery,banner,underperformer,0.1354938271604938,1.1531584504097676,assets/creative_500820.png
500821,0.15859163,0.40894473,tsne_pca_fallback,food_delivery,native,stable,0.5132716049382716,1.8608128929530283,assets/creative_500821.png
500822,0.27631795,-0.5834339,tsne_pca_fallback,entertainment,native,fatigued,0.6148148148148148,3.0214966501506195,assets/creative_500822.png
500823,0.43938982,0.26437926,tsne_pca_fallback,entertainment,banner,stable,0.3737654320987655,2.316890486957444,assets/creative_500823.png
500824,0.1139828,-0.57722974,tsne_pca_fallback,entertainment,interstitial,fatigued,0.6172839506172839,2.5282071744454018,assets/creative_500824.png
500825,0.38990462,0.24281752,tsne_pca_fallback,entertainment,interstitial,stable,0.7743827160493827,3.302326717727764,assets/creative_500825.png
